id,name,type,year,variable,value
0500000US31109,"Lancaster County, Nebraska",county,2010,percent_high_school_graduate_or_higher,93.1
0500000US42071,"Lancaster County, Pennsylvania",county,2016,percent_high_school_graduate_or_higher,84.6
0500000US42071,"Lancaster County, Pennsylvania",county,2012,percent_high_school_graduate_or_higher,83.6
0500000US45057,"Lancaster County, South Carolina",county,2015,percent_high_school_graduate_or_higher,84.4
0500000US45057,"Lancaster County, South Carolina",county,2016,percent_high_school_graduate_or_higher,84.2
0500000US45057,"Lancaster County, South Carolina",county,2011,percent_high_school_graduate_or_higher,80.5
0500000US45057,"Lancaster County, South Carolina",county,2010,percent_high_school_graduate_or_higher,77.8
0500000US51103,"Lancaster County, Virginia",county,2016,percent_high_school_graduate_or_higher,89.3
0500000US51103,"Lancaster County, Virginia",county,2015,percent_high_school_graduate_or_higher,90
0500000US32015,"Lander County, Nevada",county,2015,percent_high_school_graduate_or_higher,81
0500000US32015,"Lander County, Nevada",county,2016,percent_high_school_graduate_or_higher,82.9
0500000US20101,"Lane County, Kansas",county,2015,percent_high_school_graduate_or_higher,92.8
0500000US20101,"Lane County, Kansas",county,2014,percent_high_school_graduate_or_higher,93
0500000US20101,"Lane County, Kansas",county,2011,percent_high_school_graduate_or_higher,87.9
0500000US20101,"Lane County, Kansas",county,2012,percent_high_school_graduate_or_higher,89.6
0500000US41039,"Lane County, Oregon",county,2016,percent_high_school_graduate_or_higher,91.1
0500000US41039,"Lane County, Oregon",county,2015,percent_high_school_graduate_or_higher,91.1
0500000US41039,"Lane County, Oregon",county,2010,percent_high_school_graduate_or_higher,89.9
0500000US41039,"Lane County, Oregon",county,2012,percent_high_school_graduate_or_higher,90.6
0500000US55067,"Langlade County, Wisconsin",county,2016,percent_high_school_graduate_or_higher,89.9
0500000US55067,"Langlade County, Wisconsin",county,2011,percent_high_school_graduate_or_higher,87.5
0500000US55067,"Langlade County, Wisconsin",county,2012,percent_high_school_graduate_or_higher,87.9
0500000US13173,"Lanier County, Georgia",county,2016,percent_high_school_graduate_or_higher,78.2
0500000US13173,"Lanier County, Georgia",county,2015,percent_high_school_graduate_or_higher,76.4
0500000US26087,"Lapeer County, Michigan",county,2015,percent_high_school_graduate_or_higher,90.8
0500000US26087,"Lapeer County, Michigan",county,2016,percent_high_school_graduate_or_higher,90.2
0500000US18091,"LaPorte County, Indiana",county,2015,percent_high_school_graduate_or_higher,86.6
0500000US18091,"LaPorte County, Indiana",county,2016,percent_high_school_graduate_or_higher,87.5
0500000US18091,"LaPorte County, Indiana",county,2010,percent_high_school_graduate_or_higher,85.4
0500000US56021,"Laramie County, Wyoming",county,2015,percent_high_school_graduate_or_higher,93.1
0500000US56021,"Laramie County, Wyoming",county,2016,percent_high_school_graduate_or_higher,93.3
0500000US56021,"Laramie County, Wyoming",county,2014,percent_high_school_graduate_or_higher,93.4
0500000US56021,"Laramie County, Wyoming",county,2010,percent_high_school_graduate_or_higher,91.6
0500000US72081,"Lares Municipio, Puerto Rico",county,2016,percent_high_school_graduate_or_higher,60.7
0500000US72081,"Lares Municipio, Puerto Rico",county,2015,percent_high_school_graduate_or_higher,60.2
0500000US72081,"Lares Municipio, Puerto Rico",county,2011,percent_high_school_graduate_or_higher,57.3
0500000US72081,"Lares Municipio, Puerto Rico",county,2012,percent_high_school_graduate_or_higher,59.2
0500000US72081,"Lares Municipio, Puerto Rico",county,2010,percent_high_school_graduate_or_higher,56
0500000US08069,"Larimer County, Colorado",county,2015,percent_high_school_graduate_or_higher,95.3
0500000US08069,"Larimer County, Colorado",county,2016,percent_high_school_graduate_or_higher,95.7
0500000US08069,"Larimer County, Colorado",county,2014,percent_high_school_graduate_or_higher,95.1
0500000US21123,"Larue County, Kentucky",county,2016,percent_high_school_graduate_or_higher,84.1
0500000US21123,"Larue County, Kentucky",county,2011,percent_high_school_graduate_or_higher,78.1
0500000US21123,"Larue County, Kentucky",county,2010,percent_high_school_graduate_or_higher,76.8
0500000US21123,"Larue County, Kentucky",county,2012,percent_high_school_graduate_or_higher,78.5
0500000US08071,"Las Animas County, Colorado",county,2010,percent_high_school_graduate_or_higher,83.8
0500000US08071,"Las Animas County, Colorado",county,2011,percent_high_school_graduate_or_higher,83.5
0500000US72083,"Las Marí_as Municipio, Puerto Rico",county,2011,percent_high_school_graduate_or_higher,51.4
0500000US72083,"Las Marí_as Municipio, Puerto Rico",county,2014,percent_high_school_graduate_or_higher,55.9
0500000US72083,"Las Marí_as Municipio, Puerto Rico",county,2010,percent_high_school_graduate_or_higher,49.3
0500000US72083,"Las Marias Municipio, Puerto Rico",county,2016,percent_high_school_graduate_or_higher,53.2
0500000US72083,"Las Marias Municipio, Puerto Rico",county,2015,percent_high_school_graduate_or_higher,52.8
0500000US72085,"Las Piedras Municipio, Puerto Rico",county,2016,percent_high_school_graduate_or_higher,76
0500000US72085,"Las Piedras Municipio, Puerto Rico",county,2015,percent_high_school_graduate_or_higher,75.1
0500000US17099,"LaSalle County, Illinois",county,2015,percent_high_school_graduate_or_higher,88.2
0500000US17099,"LaSalle County, Illinois",county,2016,percent_high_school_graduate_or_higher,88.4
0500000US17099,"LaSalle County, Illinois",county,2012,percent_high_school_graduate_or_higher,88.2
0500000US17099,"LaSalle County, Illinois",county,2014,percent_high_school_graduate_or_higher,88.6
0500000US22059,"LaSalle Parish, Louisiana",county,2015,percent_high_school_graduate_or_higher,78.1
0500000US22059,"LaSalle Parish, Louisiana",county,2016,percent_high_school_graduate_or_higher,75.8
0500000US22059,"LaSalle Parish, Louisiana",county,2012,percent_high_school_graduate_or_higher,81.5
0500000US22059,"LaSalle Parish, Louisiana",county,2014,percent_high_school_graduate_or_higher,79.6
0500000US06035,"Lassen County, California",county,2016,percent_high_school_graduate_or_higher,81.4
0500000US06035,"Lassen County, California",county,2015,percent_high_school_graduate_or_higher,79.9
0500000US06035,"Lassen County, California",county,2014,percent_high_school_graduate_or_higher,79.4
0500000US16057,"Latah County, Idaho",county,2016,percent_high_school_graduate_or_higher,96
0500000US16057,"Latah County, Idaho",county,2015,percent_high_school_graduate_or_higher,95.5
0500000US16057,"Latah County, Idaho",county,2012,percent_high_school_graduate_or_higher,94.6
0500000US40077,"Latimer County, Oklahoma",county,2015,percent_high_school_graduate_or_higher,83.5
0500000US40077,"Latimer County, Oklahoma",county,2016,percent_high_school_graduate_or_higher,84.1
0500000US40077,"Latimer County, Oklahoma",county,2014,percent_high_school_graduate_or_higher,84.3
0500000US40077,"Latimer County, Oklahoma",county,2011,percent_high_school_graduate_or_higher,83.1
0500000US01077,"Lauderdale County, Alabama",county,2015,percent_high_school_graduate_or_higher,84.3
0500000US01077,"Lauderdale County, Alabama",county,2016,percent_high_school_graduate_or_higher,84.9
0500000US01077,"Lauderdale County, Alabama",county,2014,percent_high_school_graduate_or_higher,84
0500000US01077,"Lauderdale County, Alabama",county,2012,percent_high_school_graduate_or_higher,83.2
0500000US28075,"Lauderdale County, Mississippi",county,2015,percent_high_school_graduate_or_higher,85.7
0500000US28075,"Lauderdale County, Mississippi",county,2016,percent_high_school_graduate_or_higher,86.2
0500000US28075,"Lauderdale County, Mississippi",county,2011,percent_high_school_graduate_or_higher,81.9
0500000US47097,"Lauderdale County, Tennessee",county,2016,percent_high_school_graduate_or_higher,75.5
0500000US47097,"Lauderdale County, Tennessee",county,2010,percent_high_school_graduate_or_higher,73.2
0500000US47097,"Lauderdale County, Tennessee",county,2011,percent_high_school_graduate_or_higher,74.5
0500000US21125,"Laurel County, Kentucky",county,2015,percent_high_school_graduate_or_higher,76.1
0500000US21125,"Laurel County, Kentucky",county,2016,percent_high_school_graduate_or_higher,77.8
0500000US21125,"Laurel County, Kentucky",county,2014,percent_high_school_graduate_or_higher,74.3
0500000US13175,"Laurens County, Georgia",county,2016,percent_high_school_graduate_or_higher,82.9
0500000US13175,"Laurens County, Georgia",county,2010,percent_high_school_graduate_or_higher,79.6
0500000US45059,"Laurens County, South Carolina",county,2015,percent_high_school_graduate_or_higher,79.2
0500000US45059,"Laurens County, South Carolina",county,2014,percent_high_school_graduate_or_higher,78.2
0500000US48285,"Lavaca County, Texas",county,2016,percent_high_school_graduate_or_higher,83
0500000US48285,"Lavaca County, Texas",county,2010,percent_high_school_graduate_or_higher,76.3
0500000US01079,"Lawrence County, Alabama",county,2016,percent_high_school_graduate_or_higher,77.5
0500000US01079,"Lawrence County, Alabama",county,2015,percent_high_school_graduate_or_higher,78.9
0500000US01079,"Lawrence County, Alabama",county,2014,percent_high_school_graduate_or_higher,78.1
0500000US05075,"Lawrence County, Arkansas",county,2016,percent_high_school_graduate_or_higher,81.7
0500000US05075,"Lawrence County, Arkansas",county,2015,percent_high_school_graduate_or_higher,82.1
0500000US05075,"Lawrence County, Arkansas",county,2012,percent_high_school_graduate_or_higher,76.4
0500000US17101,"Lawrence County, Illinois",county,2015,percent_high_school_graduate_or_higher,77.1
0500000US17101,"Lawrence County, Illinois",county,2012,percent_high_school_graduate_or_higher,77.7
0500000US17101,"Lawrence County, Illinois",county,2011,percent_high_school_graduate_or_higher,79.3
0500000US18093,"Lawrence County, Indiana",county,2015,percent_high_school_graduate_or_higher,87.3
0500000US18093,"Lawrence County, Indiana",county,2014,percent_high_school_graduate_or_higher,85
0500000US18093,"Lawrence County, Indiana",county,2011,percent_high_school_graduate_or_higher,82.2
0500000US18093,"Lawrence County, Indiana",county,2012,percent_high_school_graduate_or_higher,83
0500000US21127,"Lawrence County, Kentucky",county,2016,percent_high_school_graduate_or_higher,77.7
0500000US21127,"Lawrence County, Kentucky",county,2015,percent_high_school_graduate_or_higher,77.4
0500000US21127,"Lawrence County, Kentucky",county,2011,percent_high_school_graduate_or_higher,71
0500000US21127,"Lawrence County, Kentucky",county,2012,percent_high_school_graduate_or_higher,71.6
0500000US28077,"Lawrence County, Mississippi",county,2015,percent_high_school_graduate_or_higher,79.3
0500000US28077,"Lawrence County, Mississippi",county,2016,percent_high_school_graduate_or_higher,79.3
0500000US29109,"Lawrence County, Missouri",county,2016,percent_high_school_graduate_or_higher,84.1
0500000US29109,"Lawrence County, Missouri",county,2012,percent_high_school_graduate_or_higher,83.8
0500000US39087,"Lawrence County, Ohio",county,2016,percent_high_school_graduate_or_higher,85.7
0500000US39087,"Lawrence County, Ohio",county,2015,percent_high_school_graduate_or_higher,86
0500000US42073,"Lawrence County, Pennsylvania",county,2016,percent_high_school_graduate_or_higher,89.5
0500000US42073,"Lawrence County, Pennsylvania",county,2015,percent_high_school_graduate_or_higher,89.2
0500000US42073,"Lawrence County, Pennsylvania",county,2014,percent_high_school_graduate_or_higher,88.8
0500000US42073,"Lawrence County, Pennsylvania",county,2012,percent_high_school_graduate_or_higher,88.3
0500000US46081,"Lawrence County, South Dakota",county,2015,percent_high_school_graduate_or_higher,94.8
0500000US47099,"Lawrence County, Tennessee",county,2015,percent_high_school_graduate_or_higher,79.2
0500000US47099,"Lawrence County, Tennessee",county,2016,percent_high_school_graduate_or_higher,79.9
0500000US47099,"Lawrence County, Tennessee",county,2011,percent_high_school_graduate_or_higher,77.6
0500000US47099,"Lawrence County, Tennessee",county,2014,percent_high_school_graduate_or_higher,79
0500000US47099,"Lawrence County, Tennessee",county,2010,percent_high_school_graduate_or_higher,75.2
0500000US40079,"Le Flore County, Oklahoma",county,2015,percent_high_school_graduate_or_higher,81.5
0500000US40079,"Le Flore County, Oklahoma",county,2011,percent_high_school_graduate_or_higher,79.7
0500000US40079,"Le Flore County, Oklahoma",county,2012,percent_high_school_graduate_or_higher,80
0500000US40079,"Le Flore County, Oklahoma",county,2014,percent_high_school_graduate_or_higher,80.6
0500000US27079,"Le Sueur County, Minnesota",county,2015,percent_high_school_graduate_or_higher,90.6
0500000US27079,"Le Sueur County, Minnesota",county,2016,percent_high_school_graduate_or_higher,90.8
0500000US27079,"Le Sueur County, Minnesota",county,2011,percent_high_school_graduate_or_higher,90.4
0500000US27079,"Le Sueur County, Minnesota",county,2014,percent_high_school_graduate_or_higher,90.3
0500000US35025,"Lea County, New Mexico",county,2016,percent_high_school_graduate_or_higher,71.8
0500000US35025,"Lea County, New Mexico",county,2015,percent_high_school_graduate_or_higher,71.9
0500000US35025,"Lea County, New Mexico",county,2012,percent_high_school_graduate_or_higher,70.9
0500000US28079,"Leake County, Mississippi",county,2016,percent_high_school_graduate_or_higher,76.7
0500000US28079,"Leake County, Mississippi",county,2015,percent_high_school_graduate_or_higher,75.4
0500000US20103,"Leavenworth County, Kansas",county,2016,percent_high_school_graduate_or_higher,91.5
0500000US20103,"Leavenworth County, Kansas",county,2015,percent_high_school_graduate_or_higher,91.3
0500000US20103,"Leavenworth County, Kansas",county,2012,percent_high_school_graduate_or_higher,91.4
0500000US20103,"Leavenworth County, Kansas",county,2014,percent_high_school_graduate_or_higher,91.8
0500000US42075,"Lebanon County, Pennsylvania",county,2016,percent_high_school_graduate_or_higher,86
0500000US42075,"Lebanon County, Pennsylvania",county,2015,percent_high_school_graduate_or_higher,85.7
0500000US42075,"Lebanon County, Pennsylvania",county,2010,percent_high_school_graduate_or_higher,84.4
0500000US01081,"Lee County, Alabama",county,2016,percent_high_school_graduate_or_higher,88.7
0500000US01081,"Lee County, Alabama",county,2015,percent_high_school_graduate_or_higher,88.6
0500000US01081,"Lee County, Alabama",county,2014,percent_high_school_graduate_or_higher,87.5
0500000US01081,"Lee County, Alabama",county,2011,percent_high_school_graduate_or_higher,85.5
0500000US01081,"Lee County, Alabama",county,2010,percent_high_school_graduate_or_higher,85.2
0500000US05077,"Lee County, Arkansas",county,2015,percent_high_school_graduate_or_higher,68.8
0500000US05077,"Lee County, Arkansas",county,2016,percent_high_school_graduate_or_higher,69.3
0500000US05077,"Lee County, Arkansas",county,2011,percent_high_school_graduate_or_higher,68.7
0500000US05077,"Lee County, Arkansas",county,2012,percent_high_school_graduate_or_higher,70.8
0500000US05077,"Lee County, Arkansas",county,2014,percent_high_school_graduate_or_higher,68.3
0500000US12071,"Lee County, Florida",county,2015,percent_high_school_graduate_or_higher,87
0500000US12071,"Lee County, Florida",county,2016,percent_high_school_graduate_or_higher,87
0500000US13177,"Lee County, Georgia",county,2016,percent_high_school_graduate_or_higher,88.5
0500000US13177,"Lee County, Georgia",county,2010,percent_high_school_graduate_or_higher,83.4
0500000US13177,"Lee County, Georgia",county,2012,percent_high_school_graduate_or_higher,83.8
0500000US17103,"Lee County, Illinois",county,2015,percent_high_school_graduate_or_higher,88
0500000US17103,"Lee County, Illinois",county,2016,percent_high_school_graduate_or_higher,88.3
0500000US19111,"Lee County, Iowa",county,2016,percent_high_school_graduate_or_higher,91.8
0500000US19111,"Lee County, Iowa",county,2015,percent_high_school_graduate_or_higher,91.5
0500000US19111,"Lee County, Iowa",county,2010,percent_high_school_graduate_or_higher,86.3
0500000US19111,"Lee County, Iowa",county,2011,percent_high_school_graduate_or_higher,87.5
0500000US19111,"Lee County, Iowa",county,2014,percent_high_school_graduate_or_higher,91
0500000US19111,"Lee County, Iowa",county,2012,percent_high_school_graduate_or_higher,89
0500000US21129,"Lee County, Kentucky",county,2015,percent_high_school_graduate_or_higher,71.4
0500000US21129,"Lee County, Kentucky",county,2010,percent_high_school_graduate_or_higher,65.3
0500000US28081,"Lee County, Mississippi",county,2016,percent_high_school_graduate_or_higher,83.4
0500000US37105,"Lee County, North Carolina",county,2015,percent_high_school_graduate_or_higher,80.7
0500000US37105,"Lee County, North Carolina",county,2012,percent_high_school_graduate_or_higher,80.1
0500000US37105,"Lee County, North Carolina",county,2011,percent_high_school_graduate_or_higher,81.4
0500000US37105,"Lee County, North Carolina",county,2010,percent_high_school_graduate_or_higher,80.7
0500000US45061,"Lee County, South Carolina",county,2016,percent_high_school_graduate_or_higher,77.6
0500000US45061,"Lee County, South Carolina",county,2015,percent_high_school_graduate_or_higher,75.6
0500000US45061,"Lee County, South Carolina",county,2011,percent_high_school_graduate_or_higher,67.8
0500000US45061,"Lee County, South Carolina",county,2010,percent_high_school_graduate_or_higher,67.7
0500000US45061,"Lee County, South Carolina",county,2014,percent_high_school_graduate_or_higher,74.7
0500000US48287,"Lee County, Texas",county,2015,percent_high_school_graduate_or_higher,83.1
0500000US48287,"Lee County, Texas",county,2016,percent_high_school_graduate_or_higher,82.3
0500000US48287,"Lee County, Texas",county,2010,percent_high_school_graduate_or_higher,79.1
0500000US51105,"Lee County, Virginia",county,2015,percent_high_school_graduate_or_higher,74.5
0500000US51105,"Lee County, Virginia",county,2016,percent_high_school_graduate_or_higher,75.4
0500000US51105,"Lee County, Virginia",county,2011,percent_high_school_graduate_or_higher,72.5
0500000US26089,"Leelanau County, Michigan",county,2015,percent_high_school_graduate_or_higher,95
0500000US26089,"Leelanau County, Michigan",county,2016,percent_high_school_graduate_or_higher,94.8
0500000US26089,"Leelanau County, Michigan",county,2011,percent_high_school_graduate_or_higher,93.8
0500000US26089,"Leelanau County, Michigan",county,2010,percent_high_school_graduate_or_higher,92.7
0500000US26089,"Leelanau County, Michigan",county,2012,percent_high_school_graduate_or_higher,94.3
0500000US28083,"Leflore County, Mississippi",county,2015,percent_high_school_graduate_or_higher,76.3
0500000US28083,"Leflore County, Mississippi",county,2016,percent_high_school_graduate_or_higher,77.5
0500000US42077,"Lehigh County, Pennsylvania",county,2015,percent_high_school_graduate_or_higher,87.4
0500000US42077,"Lehigh County, Pennsylvania",county,2016,percent_high_school_graduate_or_higher,88.1
0500000US42077,"Lehigh County, Pennsylvania",county,2014,percent_high_school_graduate_or_higher,87
0500000US42077,"Lehigh County, Pennsylvania",county,2011,percent_high_school_graduate_or_higher,85.8
0500000US16059,"Lemhi County, Idaho",county,2016,percent_high_school_graduate_or_higher,91.5
0500000US16059,"Lemhi County, Idaho",county,2011,percent_high_school_graduate_or_higher,90.2
0500000US26091,"Lenawee County, Michigan",county,2016,percent_high_school_graduate_or_higher,90.5
0500000US26091,"Lenawee County, Michigan",county,2015,percent_high_school_graduate_or_higher,89.8
0500000US26091,"Lenawee County, Michigan",county,2011,percent_high_school_graduate_or_higher,88.4
0500000US37107,"Lenoir County, North Carolina",county,2016,percent_high_school_graduate_or_higher,80.3
0500000US37107,"Lenoir County, North Carolina",county,2015,percent_high_school_graduate_or_higher,79.5
0500000US37107,"Lenoir County, North Carolina",county,2011,percent_high_school_graduate_or_higher,77.5
0500000US37107,"Lenoir County, North Carolina",county,2014,percent_high_school_graduate_or_higher,80.8
0500000US12073,"Leon County, Florida",county,2016,percent_high_school_graduate_or_higher,92.6
0500000US12073,"Leon County, Florida",county,2015,percent_high_school_graduate_or_higher,92.3
0500000US48289,"Leon County, Texas",county,2015,percent_high_school_graduate_or_higher,83.8
0500000US48289,"Leon County, Texas",county,2016,percent_high_school_graduate_or_higher,84.5
0500000US48289,"Leon County, Texas",county,2010,percent_high_school_graduate_or_higher,78.7
0500000US48289,"Leon County, Texas",county,2012,percent_high_school_graduate_or_higher,81.2
0500000US21131,"Leslie County, Kentucky",county,2015,percent_high_school_graduate_or_higher,65.1
0500000US21131,"Leslie County, Kentucky",county,2016,percent_high_school_graduate_or_higher,63.7
0500000US21131,"Leslie County, Kentucky",county,2012,percent_high_school_graduate_or_higher,57.4
0500000US21131,"Leslie County, Kentucky",county,2010,percent_high_school_graduate_or_higher,56.8
0500000US21133,"Letcher County, Kentucky",county,2015,percent_high_school_graduate_or_higher,73.5
0500000US21133,"Letcher County, Kentucky",county,2016,percent_high_school_graduate_or_higher,75.1
0500000US12075,"Levy County, Florida",county,2015,percent_high_school_graduate_or_higher,81.5
0500000US12075,"Levy County, Florida",county,2014,percent_high_school_graduate_or_higher,80.8
0500000US12075,"Levy County, Florida",county,2012,percent_high_school_graduate_or_higher,80.9
0500000US30049,"Lewis and Clark County, Montana",county,2015,percent_high_school_graduate_or_higher,94.6
0500000US30049,"Lewis and Clark County, Montana",county,2016,percent_high_school_graduate_or_higher,94.9
0500000US16061,"Lewis County, Idaho",county,2015,percent_high_school_graduate_or_higher,88.6
0500000US16061,"Lewis County, Idaho",county,2016,percent_high_school_graduate_or_higher,89.4
0500000US16061,"Lewis County, Idaho",county,2014,percent_high_school_graduate_or_higher,88.5
0500000US16061,"Lewis County, Idaho",county,2011,percent_high_school_graduate_or_higher,88.8
0500000US21135,"Lewis County, Kentucky",county,2015,percent_high_school_graduate_or_higher,73.6
0500000US21135,"Lewis County, Kentucky",county,2014,percent_high_school_graduate_or_higher,73.6
0500000US21135,"Lewis County, Kentucky",county,2012,percent_high_school_graduate_or_higher,70.7
0500000US29111,"Lewis County, Missouri",county,2016,percent_high_school_graduate_or_higher,87.8
0500000US29111,"Lewis County, Missouri",county,2015,percent_high_school_graduate_or_higher,87.6
0500000US29111,"Lewis County, Missouri",county,2012,percent_high_school_graduate_or_higher,86.7
0500000US29111,"Lewis County, Missouri",county,2010,percent_high_school_graduate_or_higher,84.4
0500000US29111,"Lewis County, Missouri",county,2011,percent_high_school_graduate_or_higher,85.4
0500000US36049,"Lewis County, New York",county,2016,percent_high_school_graduate_or_higher,89.1
0500000US36049,"Lewis County, New York",county,2015,percent_high_school_graduate_or_higher,89
0500000US36049,"Lewis County, New York",county,2011,percent_high_school_graduate_or_higher,86.9
0500000US47101,"Lewis County, Tennessee",county,2015,percent_high_school_graduate_or_higher,82.3
0500000US47101,"Lewis County, Tennessee",county,2012,percent_high_school_graduate_or_higher,77.5
0500000US53041,"Lewis County, Washington",county,2015,percent_high_school_graduate_or_higher,87.1
0500000US53041,"Lewis County, Washington",county,2016,percent_high_school_graduate_or_higher,87.1
0500000US53041,"Lewis County, Washington",county,2010,percent_high_school_graduate_or_higher,84.9
0500000US54041,"Lewis County, West Virginia",county,2016,percent_high_school_graduate_or_higher,87.2
0500000US54041,"Lewis County, West Virginia",county,2015,percent_high_school_graduate_or_higher,86.7
0500000US54041,"Lewis County, West Virginia",county,2011,percent_high_school_graduate_or_higher,81.5
0500000US54041,"Lewis County, West Virginia",county,2010,percent_high_school_graduate_or_higher,79.4
0500000US51678,"Lexington city, Virginia",county,2015,percent_high_school_graduate_or_higher,80
0500000US51678,"Lexington city, Virginia",county,2016,percent_high_school_graduate_or_higher,85
0500000US45063,"Lexington County, South Carolina",county,2015,percent_high_school_graduate_or_higher,88.7
0500000US45063,"Lexington County, South Carolina",county,2016,percent_high_school_graduate_or_higher,89.2
0500000US45063,"Lexington County, South Carolina",county,2010,percent_high_school_graduate_or_higher,88.1
0500000US45063,"Lexington County, South Carolina",county,2014,percent_high_school_graduate_or_higher,88.5
0500000US45063,"Lexington County, South Carolina",county,2011,percent_high_school_graduate_or_higher,87.8
0500000US12077,"Liberty County, Florida",county,2015,percent_high_school_graduate_or_higher,77.2
0500000US12077,"Liberty County, Florida",county,2016,percent_high_school_graduate_or_higher,79.1
0500000US12077,"Liberty County, Florida",county,2011,percent_high_school_graduate_or_higher,73.2
0500000US12077,"Liberty County, Florida",county,2012,percent_high_school_graduate_or_higher,73.9
0500000US13179,"Liberty County, Georgia",county,2015,percent_high_school_graduate_or_higher,90
0500000US13179,"Liberty County, Georgia",county,2016,percent_high_school_graduate_or_higher,89.7
0500000US13179,"Liberty County, Georgia",county,2014,percent_high_school_graduate_or_higher,90.2
0500000US30051,"Liberty County, Montana",county,2015,percent_high_school_graduate_or_higher,79
0500000US30051,"Liberty County, Montana",county,2016,percent_high_school_graduate_or_higher,79.2
0500000US30051,"Liberty County, Montana",county,2010,percent_high_school_graduate_or_higher,73
0500000US30051,"Liberty County, Montana",county,2012,percent_high_school_graduate_or_higher,73.4
0500000US30051,"Liberty County, Montana",county,2014,percent_high_school_graduate_or_higher,80.2
0500000US48291,"Liberty County, Texas",county,2015,percent_high_school_graduate_or_higher,76.2
0500000US48291,"Liberty County, Texas",county,2016,percent_high_school_graduate_or_higher,76.2
0500000US48291,"Liberty County, Texas",county,2010,percent_high_school_graduate_or_higher,73.2
0500000US39089,"Licking County, Ohio",county,2016,percent_high_school_graduate_or_higher,90.4
0500000US39089,"Licking County, Ohio",county,2015,percent_high_school_graduate_or_higher,89.9
0500000US01083,"Limestone County, Alabama",county,2015,percent_high_school_graduate_or_higher,83.1
0500000US01083,"Limestone County, Alabama",county,2011,percent_high_school_graduate_or_higher,80.4
0500000US01083,"Limestone County, Alabama",county,2012,percent_high_school_graduate_or_higher,81.1
0500000US48293,"Limestone County, Texas",county,2015,percent_high_school_graduate_or_higher,80.4
0500000US48293,"Limestone County, Texas",county,2014,percent_high_school_graduate_or_higher,79.4
0500000US48293,"Limestone County, Texas",county,2011,percent_high_school_graduate_or_higher,78.7
0500000US48293,"Limestone County, Texas",county,2010,percent_high_school_graduate_or_higher,74.5
0500000US05079,"Lincoln County, Arkansas",county,2016,percent_high_school_graduate_or_higher,79.1
0500000US05079,"Lincoln County, Arkansas",county,2015,percent_high_school_graduate_or_higher,78.4
0500000US05079,"Lincoln County, Arkansas",county,2012,percent_high_school_graduate_or_higher,71.8
0500000US05079,"Lincoln County, Arkansas",county,2010,percent_high_school_graduate_or_higher,73.2
0500000US08073,"Lincoln County, Colorado",county,2015,percent_high_school_graduate_or_higher,79.7
0500000US08073,"Lincoln County, Colorado",county,2016,percent_high_school_graduate_or_higher,85.2
0500000US08073,"Lincoln County, Colorado",county,2010,percent_high_school_graduate_or_higher,84.5
0500000US13181,"Lincoln County, Georgia",county,2015,percent_high_school_graduate_or_higher,81.3
0500000US16063,"Lincoln County, Idaho",county,2015,percent_high_school_graduate_or_higher,78.6
0500000US16063,"Lincoln County, Idaho",county,2016,percent_high_school_graduate_or_higher,78.4
0500000US16063,"Lincoln County, Idaho",county,2011,percent_high_school_graduate_or_higher,75.5
0500000US16063,"Lincoln County, Idaho",county,2014,percent_high_school_graduate_or_higher,76.9
0500000US20105,"Lincoln County, Kansas",county,2015,percent_high_school_graduate_or_higher,94.1
0500000US20105,"Lincoln County, Kansas",county,2016,percent_high_school_graduate_or_higher,94.5
0500000US20105,"Lincoln County, Kansas",county,2011,percent_high_school_graduate_or_higher,90.5
0500000US20105,"Lincoln County, Kansas",county,2014,percent_high_school_graduate_or_higher,91.7
0500000US20105,"Lincoln County, Kansas",county,2010,percent_high_school_graduate_or_higher,88.5
0500000US21137,"Lincoln County, Kentucky",county,2016,percent_high_school_graduate_or_higher,77.5
0500000US21137,"Lincoln County, Kentucky",county,2015,percent_high_school_graduate_or_higher,78
0500000US23015,"Lincoln County, Maine",county,2016,percent_high_school_graduate_or_higher,93.2
0500000US23015,"Lincoln County, Maine",county,2010,percent_high_school_graduate_or_higher,92.4
0500000US27081,"Lincoln County, Minnesota",county,2016,percent_high_school_graduate_or_higher,91.7
0500000US27081,"Lincoln County, Minnesota",county,2015,percent_high_school_graduate_or_higher,91.9
0500000US27081,"Lincoln County, Minnesota",county,2012,percent_high_school_graduate_or_higher,91.6
0500000US27081,"Lincoln County, Minnesota",county,2011,percent_high_school_graduate_or_higher,90.5
0500000US27081,"Lincoln County, Minnesota",county,2010,percent_high_school_graduate_or_higher,89.8
0500000US28085,"Lincoln County, Mississippi",county,2016,percent_high_school_graduate_or_higher,85.9
0500000US28085,"Lincoln County, Mississippi",county,2015,percent_high_school_graduate_or_higher,84.3
0500000US29113,"Lincoln County, Missouri",county,2016,percent_high_school_graduate_or_higher,87.2
0500000US29113,"Lincoln County, Missouri",county,2015,percent_high_school_graduate_or_higher,86.4
0500000US29113,"Lincoln County, Missouri",county,2014,percent_high_school_graduate_or_higher,84.9
0500000US30053,"Lincoln County, Montana",county,2015,percent_high_school_graduate_or_higher,89.1
0500000US31111,"Lincoln County, Nebraska",county,2016,percent_high_school_graduate_or_higher,91.9
0500000US31111,"Lincoln County, Nebraska",county,2015,percent_high_school_graduate_or_higher,91.6
0500000US31111,"Lincoln County, Nebraska",county,2010,percent_high_school_graduate_or_higher,92
